ENTREZID	SYMBOL
5127	CDK16
60492	CCDC90B
10208	USPL1
4751	NEK2
91801	ALKBH8
25790	CFAP45
116841	SNAP47
56888	KCMF1
6256	RXRA
144608	C12orf60
55818	KDM3A
4154	MBNL1
10443	N4BP2L2
306	ANXA3
2064	ERBB2
283464	GXYLT1
644096	SDHAF1
51768	TM7SF3
23261	CAMTA1
23313	KIAA0930
23557	SNAPIN
283848	CES4A
91608	RASL10B
25948	KBTBD2
221927	BRAT1
134957	STXBP5
26260	FBXO25
4294	MAP3K10
53344	CHIC1
2710	GK
6039	RNASE6
83939	EIF2A
127018	LYPLAL1
9517	SPTLC2
2653	GCSH
23192	ATG4B
83888	FGFBP2
5973	RENBP
6993	DYNLT1
653160	GPR199P
7755	ZNF205
27333	GOLIM4
10588	MTHFS
79085	SLC25A23
1432	MAPK14
642361	LOC642361
57690	TNRC6C
23511	NUP188
23598	PATZ1
161882	ZFPM1
517	ATP5MC2
84333	PCGF5
57501	CFAP92
2595	GANC
140609	NEK7
8487	GEMIN2
1299	COL9A3
1893	ECM1
83460	EMC6
51281	ANKMY1
90809	PIP4P1
10261	IGSF6
117178	SSX2IP
220064	LTO1
359845	RFLNB
100294362	RNF213-AS1
51122	COMMD2
65083	NOL6
5092	PCBD1
85389	SNORD14C
55813	UTP6
6868	ADAM17
51533	PHF7
64858	DCLRE1B
55279	ZNF654
130271	PLEKHH2
63979	FIGNL1
57513	CASKIN2
23082	PPRC1
23409	SIRT4
81893	SLC7A5P1
79685	SAP30L
55824	PAG1
29071	C1GALT1C1
283514	SIAH3
7220	TRPC1
23383	MAU2
6175	RPLP0
9025	RNF8
54819	ZCCHC10
80258	EFHC2
9111	NMI
8140	SLC7A5
2329	FMO4
10732	TCFL5
112479	ERI2
8269	TMEM187
5305	PIP4K2A
7263	TST
65078	RTN4R
4150	MAZ
6093	ROCK1
643246	MAP1LC3B2
374395	TMEM179B
8818	DPM2
51021	MRPS16
153222	CREBRF
23248	RPRD2
55153	SDAD1
374	AREG
400673	VMAC
81618	ITM2C
57118	CAMK1D
26974	ZNF285
1315	COPB1
125144	SNHG29
5576	PRKAR2A
27044	SND1
2547	XRCC6
54799	MBTD1
25920	NELFB
57455	REXO1
8161	COIL
91404	SESTD1
84933	C8orf76
9655	SOCS5
10818	FRS2
6634	SNRPD3
219749	ZNF25
100129534	LOC100129534
735301	SNHG9
8744	TNFSF9
16	AARS1
89932	PAPLN
5118	PCOLCE
93	ACVR2B
23163	GGA3
5631	PRPS1
23464	GCAT
22875	ENPP4
7216	TRO
826	CAPNS1
57623	ZFAT
114134	SLC2A13
63905	MANBAL
2859	GPR35
1974	EIF4A2
1209	CLPTM1
118424	UBE2J2
4337	MOCS1
7416	VDAC1
57693	ZNF317
84514	GHDC
6150	MRPL23
2310	FOXO3B
64581	CLEC7A
283209	PGM2L1
28688	TRAV5
26003	GORASP2
406962	MIR186
6647	SOD1
84250	SLF1
84901	NFATC2IP
2212	FCGR2A
6713	SQLE
85363	TRIM5
153830	RNF145
64853	AIDA
64147	KIF9
1571	CYP2E1
8893	EIF2B5
114799	ESCO1
891	CCNB1
191	AHCY
64342	HS1BP3
9853	RUSC2
253943	YTHDF3
29945	ANAPC4
54332	GDAP1
3029	HAGH
9297	SNORD29
5216	PFN1
25921	ZDHHC5
1540	CYLD
10519	CIB1
51248	PDZD11
7100	TLR5
256586	LYSMD2
6875	TAF4B
283050	ZMIZ1-AS1
83461	CDCA3
100505538	RBM26-AS1
55334	SLC39A9
116138	KLHDC3
26088	GGA1
5836	PYGL
6829	SUPT5H
25880	TMEM186
57645	POGK
54505	DHX29
57458	TMCC3
2618	GART
57338	JPH3
84342	COG8
5526	PPP2R5B
101927559	CEBPB-AS1
23019	CNOT1
3420	IDH3B
9474	ATG5
2314	FLII
8216	LZTR1
10956	OS9
7073	TIAL1
440689	H2BC18
26130	GAPVD1
729603	CHP1P2
6884	TAF13
7371	UCK2
54951	COMMD8
539	ATP5PO
645676	ASH1L-AS1
55752	SEPTIN11
26040	SETBP1
492311	IGIP
3001	GZMA
23435	TARDBP
29995	LMCD1
58475	MS4A7
90338	ZNF160
55837	EAPP
64793	CEP85
79833	GEMIN6
79660	PPP1R3B
51341	ZBTB7A
54970	TTC12
889	KRIT1
55471	NDUFAF7
773	CACNA1A
285973	ATG9B
118429	ANTXR2
26512	INTS6
137392	CIBAR1
4054	LTBP3
55209	SETD5
2875	GPT
373509	USP50
284440	LINC00663
8743	TNFSF10
100996273	NA
54470	ARMCX6
2581	GALC
54865	GPATCH4
22859	ADGRL1
10056	FARSB
10160	FARP1
51495	HACD3
54454	ATAD2B
6415	SELENOW
2015	ADGRE1
22983	MAST1
7128	TNFAIP3
7283	TUBG1
6526	SLC5A3
55173	MRPS10
11343	MGLL
23076	RRP1B
400	ARL1
55633	TBC1D22B
11066	SNRNP35
54463	RETREG1
7727	ZNF174
407975	MIR17HG
8519	IFITM1
37	ACADVL
254531	LPCAT4
201232	SLC16A13
57798	GATAD1
25870	SUMF2
153642	ARSK
2157	F8
3903	LAIR1
102723582	WDR5B-DT
91875	TTC5
79894	ZNF672
731220	RFX8
29997	NOP53
57149	LYRM1
64786	TBC1D15
64855	NIBAN2
100289410	MCF2L-AS1
7789	ZXDA
7189	TRAF6
9868	TOMM70
80328	ULBP2
283140	LINC02762
441150	C6orf226
196500	PIANP
56172	ANKH
65992	DDRGK1
692093	SNORD62B
55888	ZKSCAN7
51296	SLC15A3
266747	RGL4
6767	ST13
22837	COBLL1
166785	MMAA
11017	SNRNP27
57622	LRFN1
51188	SS18L2
57585	CRAMP1
3566	IL4R
201895	SMIM14
128866	CHMP4B
100505894	TMEM161B-DT
104968399	MYL12-AS1
23508	TTC9
7696	ZNF137P
55039	TRMT12
6712	SPTBN2
79797	ZNF408
23325	WASHC4
80833	APOL3
967	CD63
388730	TMEM81
4695	NDUFA2
54928	BPNT2
105377774	NA
55197	RPRD1A
64770	CCDC14
1639	DCTN1
9902	MRC2
102723703	NA
4775	NFATC3
266655	BRD3OS
116828	N4BP2L2-IT2
7690	ZNF131
5688	PSMA7
64215	DNAJC1
25901	CCDC28A
2889	RAPGEF1
7385	UQCRC2
51018	RRP15
5034	P4HB
56851	EMC7
1497	CTNS
64772	ENGASE
154664	ABCA13
81488	POLR2M
57538	ALPK3
5379	PMS2P1
55773	TBC1D23
80152	CENPT
9871	SEC24D
9836	LCMT2
55016	MARCHF1
399687	MYO18A
113230	MISP3
5306	PITPNA
11078	TRIOBP
9654	TTLL4
1104	RCC1
387104	SOGA3
9441	MED26
79903	NAA60
8821	INPP4B
3832	KIF11
57688	ZSWIM6
5909	RAP1GAP
79629	OCEL1
2762	GMDS
22954	TRIM32
100422860	MIR4292
55014	STX17
56902	PNO1
644656	LOC644656
8800	PEX11A
84519	ACRBP
54751	FBLIM1
54930	HAUS4
10472	ZBTB18
51547	SIRT7
8729	GBF1
3182	HNRNPAB
1848	DUSP6
55749	CCAR1
84126	ATRIP
105370548	NA
94015	TTYH2
23175	LPIN1
54429	TAS2R5
374872	PEAK3
64760	FHIP2B
51172	NAGPA
3710	ITPR3
79087	ALG12
55105	GPATCH2
80169	CTC1
152518	NFXL1
51631	LUC7L2
3326	HSP90AB1
55617	TASP1
4522	MTHFD1
115209	OMA1
6737	TRIM21
727957	MROH1
9700	ESPL1
338811	TAFA2
83852	SETDB2
60343	FAM3A
5316	PKNOX1
8506	CNTNAP1
972	CD74
55650	PIGV
80215	RUNX1-IT1
283989	TSEN54
7702	ZNF143
3987	LIMS1
3688	ITGB1
63932	STEEP1
22898	DENND3
6626	SNRPA
92	ACVR2A
222658	KCTD20
10061	ABCF2
23410	SIRT3
283450	HECTD4
2806	GOT2
5997	RGS2
27332	ZNF638
409	ARRB2
55308	DDX19A
5187	PER1
144097	SPINDOC
55238	SLC38A7
84447	SYVN1
6004	RGS16
22822	PHLDA1
5721	PSME2
57799	RAB40C
85012	TCEAL3
140890	SREK1
1657	DMXL1
4094	MAF
6717	SRI
2987	GUK1
57491	AHRR
10444	ZER1
7389	UROD
5935	RBM3
51201	ZDHHC2
54989	ZNF770
85358	SHANK3
8717	TRADD
10608	MXD4
80324	PUS1
26828	RNU5F-1
9382	COG1
112755	STX1B
81873	ARPC5L
11344	TWF2
57599	WDR48
50617	ATP6V0A4
644019	CBWD6
9267	CYTH1
442582	STAG3L2
79084	WDR77
8733	GPAA1
6272	SORT1
8365	H4C8
55647	RAB20
1002	CDH4
5290	PIK3CA
120	ADD3
9013	TAF1C
6294	SAFB
79696	ZC2HC1C
22863	ATG14
27069	GHITM
51043	ZBTB7B
57181	SLC39A10
5870	RAB6A
135114	HINT3
286101	ZNF252P
1201	CLN3
65265	C8orf33
6102	RP2
2324	FLT4
10446	LRRN2
11319	ECD
100289019	SLC25A25-AS1
9550	ATP6V1G1
619567	SNORD2
645954	SVIL2P
708	C1QBP
8667	EIF3H
6390	SDHB
2281	FKBP1B
684959	SNORA25
3177	SLC29A2
84793	FOXD2-AS1
153733	CCDC112
84065	TMEM222
11273	ATXN2L
10477	UBE2E3
84259	DCUN1D5
85014	TMEM141
51295	ECSIT
3312	HSPA8
118	ADD1
64598	MOSPD3
1757	SARDH
26520	TIMM9
1075	CTSC
11052	CPSF6
79961	DENND2D
105373759	LOC105373759
57475	PLEKHH1
148423	C1orf52
9923	ZBTB40
51272	BET1L
8554	PIAS1
619518	SSBP3-AS1
6604	SMARCD3
79813	EHMT1
8464	SUPT3H
375190	FAM228B
124801	LSM12
3550	IK
50485	SMARCAL1
5732	PTGER2
90673	PPP1R3E
81611	ANP32E
9217	VAPB
6874	TAF4
23604	DAPK2
5094	PCBP2
94103	ORMDL3
387680	WASHC2A
7675	ZNF121
677796	SNORA5C
2662	GDF10
284996	RNF149
54868	TMEM104
494470	RNF165
93621	MRFAP1
10114	HIPK3
9980	DOP1B
150864	FAM117B
10634	GAS2L1
656	BMP8B
55143	CDCA8
10318	TNIP1
3543	IGLL1
85379	KIAA1671
4864	NPC1
57089	ENTPD7
9640	ZNF592
5611	DNAJC3
57679	ALS2
100507250	LOC100507250
9651	PLCH2
26240	FAM50B
51347	TAOK3
5537	PPP6C
55288	RHOT1
677805	SNORA18
84807	NFKBID
100289511	LOC100289511
10574	CCT7
79890	RIN3
84296	GINS4
26048	ZNF500
117246	FTSJ3
572	BAD
2189	FANCG
55164	SHQ1
25945	NECTIN3
55972	SLC25A40
9841	ZBTB24
23152	CIC
130367	SGPP2
3003	GZMK
206358	SLC36A1
10240	MRPS31
85390	SNORD14D
116412	ZNF837
100873941	OPA1-AS1
65065	NBEAL1
23168	RTF1
388789	SMIM26
113419	TEX261
123096	SLC25A29
124808	CCDC43
345193	LRIT3
55216	NKAPD1
401237	CASC15
892	CCNC
148304	C1orf74
10621	POLR3F
27245	AHDC1
51512	GTSE1
8439	NSMAF
28231	SLCO4A1
100128108	LOC100128108
55023	PHIP
25996	REXO2
220042	DDIAS
4688	NCF2
127002	ATXN7L2
153396	TMEM161B
126003	TRAPPC5
56681	SAR1A
23420	NOMO1
83544	DNAL1
9646	CTR9
79443	FYCO1
8644	AKR1C3
5613	PRKX
56992	KIF15
54939	COMMD4
728963	RPS15AP10
105377623	LOC105377623
653635	WASH7P
55835	CENPJ
113026	PLCD3
64072	CDH23
79992	AGPAT4-IT1
101928323	ZBTB47-AS1
10270	AKAP8
11142	PKIG
286262	TPRN
4763	NF1
11137	PWP1
101928020	KANSL1L-AS1
7695	ZNF136
4817	NIT1
8504	PEX3
113835	ZNF257
4707	NDUFB1
4536	ND2
55775	TDP1
201134	CEP112
7392	USF2
22827	PUF60
650623	BEND3P3
11282	MGAT4B
60674	GAS5
147685	C19orf18
80314	EPC1
10587	TXNRD2
9567	GTPBP1
54813	KLHL28
112849	L3HYPDH
4931	NVL
64682	ANAPC1
10248	POP7
49856	WRAP73
55726	INTS13
5440	POLR2K
26259	FBXW8
617	BCS1L
59271	EVA1C
400451	FAM174B
4194	MDM4
3613	IMPA2
51429	SNX9
57519	STARD9
79180	EFHD2
55051	NRDE2
7405	UVRAG
142686	ASB14
79701	OGFOD3
9577	BABAM2
9301	SNORD27
5928	RBBP4
80271	ITPKC
9117	SEC22C
672	BRCA1
51588	PIAS4
84067	FHIP1B
83734	ATG10
51076	CUTC
4733	DRG1
26228	STAP1
6280	S100A9
55033	FKBP14
10112	KIF20A
91949	COG7
51027	BOLA1
100506755	MIR497HG
81856	ZNF611
152302	CIDECP1
3101	HK3
375287	RBM43
6187	RPS2
55975	KLHL7
101930452	LINC02367
29920	PYCR2
26277	TINF2
100129716	ARRDC3-AS1
28991	COMMD5
9125	CNOT9
115650	TNFRSF13C
285704	RGMB
54942	ABITRAM
22917	ZP1
157777	MCMDC2
10548	TM9SF1
125950	RAVER1
144699	FBXL14
246181	AKR7L
64754	SMYD3
5889	RAD51C
23288	IQCE
130589	GALM
1052	CEBPD
2833	CXCR3
23351	KHNYN
51606	ATP6V1H
64860	ARMCX5
9921	RNF10
401331	RASA4CP
9456	HOMER1
131965	METTL6
10389	SCML2
8801	SUCLG2
10138	YAF2
8153	RND2
27239	GPR162
6082	SNORD20
80005	DOCK5
1601	DAB2
9697	TRAM2
284486	THEM5
158257	LINC02603
57706	DENND1A
79637	ARMC7
114088	TRIM9
2620	GAS2
6310	ATXN1
285367	RPUSD3
537	ATP6AP1
1289	COL5A1
28745	TRAJ10
80223	RAB11FIP1
7634	ZNF80
8906	AP1G2
29978	UBQLN2
5998	RGS3
7706	TRIM25
90317	ZNF616
56977	STOX2
606551	UBE2MP1
64768	IPPK
6196	RPS6KA2
112597	CYTOR
54830	NUP62CL
63892	THADA
7316	UBC
114823	LENG8
56650	CLDND1
135154	SDHAF4
6674	SPAG1
54187	NANS
100289230	LOC100289230
8853	ASAP2
80201	HKDC1
200576	PIKFYVE
388341	LRRC75A
116987	AGAP1
391356	PTRHD1
112770	GLMP
54914	FOCAD
152217	NCBP2AS2
11169	WDHD1
1933	EEF1B2
51585	PCF11
130540	FLACC1
23397	NCAPH
9512	PMPCB
10626	TRIM16
4660	PPP1R12B
4967	OGDH
64943	NT5DC2
63893	UBE2O
8266	UBL4A
64149	C17orf75
26778	SNORA70
85450	ITPRIP
4324	MMP15
326625	MMAB
1975	EIF4B
9129	PRPF3
84282	RNF135
285540	SEPSECS-AS1
57091	CASS4
28972	SPCS1
3815	KIT
113000	RPUSD1
10299	MARCHF6
84060	RBM48
404672	GTF2H5
7305	TYROBP
29088	MRPL15
928	CD9
157247	NA
133522	PPARGC1B
8809	IL18R1
10128	LRPPRC
51692	CPSF3
90784	NA
1182	CLCN3
388685	LINC01138
100134015	UBOX5-AS1
84128	WDR75
11147	HHLA3
80789	INTS5
25912	C1orf43
307	ANXA4
158135	TTLL11
92591	ASB16
348262	MCRIP1
116150	NUS1
10011	SRA1
221178	SPATA13
8420	SNHG3
5891	MOK
1613	DAPK3
63826	SRR
55898	UNC45A
84376	HOOK3
79673	ZNF329
149069	DCDC2B
84934	RITA1
5978	REST
10290	SPEG
146705	TEPSIN
692057	SNORD12
101928578	RAP2C-AS1
140685	ZBTB46
101928728	LOC101928728
4176	MCM7
135293	PM20D2
374887	YJEFN3
57510	XPO5
51074	APIP
245711	SPDYA
131583	FAM43A
64318	NOC3L
10921	RNPS1
84444	DOT1L
10625	IVNS1ABP
84267	C9orf64
63933	MCUR1
3141	HLCS
414245	DNAJC9-AS1
160287	LDHAL6A
113540	CMTM1
6242	RTKN
10006	ABI1
51162	EGFL7
83737	ITCH
54963	UCKL1
9786	KIAA0586
57456	KIAA1143
54741	LEPROT
7388	UQCRH
339230	CCDC137
64421	DCLRE1C
202018	TAPT1
6732	SRPK1
360	AQP3
503538	A1BG-AS1
4358	MPV17
101929005	NA
7253	TSHR
9650	MTFR1
55871	CBWD1
83590	TMUB1
54210	TREM1
25987	TSKU
55052	MRPL20
83930	STARD3NL
55572	FOXRED1
9867	PJA2
440026	TMEM41B
706	TSPO
10325	RRAGB
10560	SLC19A2
25847	ANAPC13
25989	ULK3
5564	PRKAB1
27240	SIT1
84698	CAPS2
55788	LMBRD1
85364	ZCCHC3
83862	TMEM120A
259173	ALS2CL
1108	CHD4
102724112	NA
10455	ECI2
211	ALAS1
6615	SNAI1
5527	PPP2R5C
29801	ZDHHC8
50515	CHST11
9889	ZBED4
9684	LRRC14
199223	TTC21A
10460	TACC3
6566	SLC16A1
7188	TRAF5
1876	E2F6
101927631	ADNP-AS1
57209	ZNF248
102724159	LOC102724159
140838	NANP
139596	UPRT
4772	NFATC1
51360	MBTPS2
84895	MIGA2
840	CASP7
6147	RPL23A
55790	CSGALNACT1
80347	COASY
55715	DOK4
23184	MESD
7419	VDAC3
81631	MAP1LC3B
55632	G2E3
11316	COPE
56477	CCL28
57212	TP73-AS1
54472	TOLLIP
84108	PCGF6
29883	CNOT7
134145	ATPSCKMT
7791	ZYX
101928053	LOC101928053
56889	TM9SF3
51504	TRMT112
101927151	LOC101927151
6478	SIAH2
26086	GPSM1
102723566	LOC102723566
51231	VRK3
400073	C12orf76
28594	TRBV7-4
5716	PSMD10
55101	DMAC2
5723	PSPH
10427	SEC24B
26811	SNORD55
79646	PANK3
6652	SORD
1033	CDKN3
80209	PROSER1
5439	POLR2J
140467	ZNF358
8899	PRPF4B
755	CFAP410
92070	CTBP1-DT
55526	DHTKD1
10632	ATP5MG
966	CD59
79643	CHMP6
6945	MLX
100506776	TRG-AS1
677834	SNORA55
64328	XPO4
6198	RPS6KB1
144406	CFAP251
10476	ATP5PD
202333	CMYA5
83475	DOHH
100132341	CLUHP3
7038	TG
57194	ATP10A
127700	OSCP1
7166	TPH1
22906	TRAK1
22911	WDR47
8315	BRAP
121275	OR10AD1
9820	CUL7
27125	AFF4
3383	ICAM1
64397	ZNF106
6080	SNORA73A
9742	IFT140
55037	PTCD3
116115	ZNF526
1573	CYP2J2
28971	AAMDC
6651	SON
51118	UTP11
10561	IFI44
1638	DCT
140699	MROH8
212	ALAS2
136	ADORA2B
610	HCN2
11274	USP18
8787	RGS9
2113	ETS1
55329	MNS1
5806	PTX3
5042	PABPC3
328	APEX1
6283	S100A12
348738	NA
158	ADSL
6748	SSR4
55589	BMP2K
51318	MRPL35
55743	CHFR
8187	ZNF239
51367	POP5
3055	HCK
54753	ZNF853
100133331	NA
5875	RABGGTA
100130093	NA
60528	ELAC2
23612	PHLDA3
57103	TIGAR
4597	MVD
27042	UTP25
51506	UFC1
6134	RPL10
57533	TBC1D14
548645	DNAJC25
79865	TREML2
10244	RABEPK
7375	USP4
648740	ACTG1P4
152137	CCDC50
4053	LTBP2
445347	TARP
101927275	NDUFV2-AS1
2130	EWSR1
5257	PHKB
23484	LEPROTL1
23483	TGDS
6125	RPL5
29102	DROSHA
92140	MTDH
8417	STX7
101929623	LINC01215
54676	GTPBP2
79037	PVRIG
9789	SPCS2
51560	RAB6B
25807	RHBDD3
5976	UPF1
80071	CCDC15
285966	TCAF2
9636	ISG15
65981	CAPRIN2
10311	VPS26C
342909	ZNF284
125150	ZSWIM7
25875	LETMD1
10241	CALCOCO2
55753	OGDHL
54545	MTMR12
142891	SAMD8
7109	TRAPPC10
56052	ALG1
24137	KIF4A
664701	ZNF826P
6146	RPL22
80824	DUSP16
152206	CCDC13
57684	ZBTB26
9403	SELENOF
59307	SIGIRR
79587	CARS2
53938	PPIL3
7728	ZNF175
51428	DDX41
260425	MAGI3
9903	KLHL21
51278	IER5
204851	HIPK1
54888	NSUN2
57639	CCDC146
9939	RBM8A
84722	PSRC1
2770	GNAI1
8945	BTRC
90668	CARMIL3
57721	METTL14
1777	DNASE2
29923	HILPDA
143244	EIF5AL1
140823	ROMO1
5224	PGAM2
9987	HNRNPDL
1870	E2F2
23335	WDR7
151987	PPP4R2
79074	C2orf49
9647	PPM1F
8189	SYMPK
51386	EIF3L
9344	TAOK2
56941	HMCES
53905	DUOX1
4735	SEPTIN2
2002	ELK1
2275	FHL3
7322	UBE2D2
10521	DDX17
161424	NOP9
64410	KLHL25
56971	CEACAM19
6224	RPS20
50640	PNPLA8
653308	ASAH2B
57478	USP31
3191	HNRNPL
64983	MRPL32
84327	ZBED3
100652768	LOC100652768
2355	FOSL2
23032	USP33
26502	NARF
64398	PALS1
5270	SERPINE2
79004	CUEDC2
10896	NA
84276	NICN1
2970	GTF2IP1
54553	MIR4453HG
91298	C12orf29
154007	SNRNP48
7453	WARS1
54920	DUS2
9399	STOML1
282969	FUOM
7265	TTC1
9262	STK17B
646127	TERF1P7
55651	NHP2
55857	KIZ
124961	ZFP3
1524	CX3CR1
64699	TMPRSS3
79693	YRDC
100996511	LINC01355
9688	NUP93
347918	EP400P1
2959	GTF2B
64795	RMND5A
79957	PAQR6
9114	ATP6V0D1
154822	LINC00689
81858	SHARPIN
55048	VPS37C
9907	AP5Z1
22806	IKZF3
26267	FBXO10
5693	PSMB5
808	CALM3
4008	LMO7
23016	EXOSC7
105369647	LOC105369647
8890	EIF2B4
6128	RPL6
84273	NOA1
221078	NSUN6
26996	GPR160
1112	FOXN3
10087	CERT1
60684	TRAPPC11
55280	CWF19L1
26046	LTN1
677809	SNORA24
81555	YIPF5
57406	ABHD6
54785	BORCS6
643314	KIAA0754
10001	MED6
597	BCL2A1
4670	HNRNPM
7442	TRPV1
2946	GSTM2
64759	TNS3
375133	PI4KAP2
7024	TFCP2
100506472	LOC100506472
54439	RBM27
7019	TFAM
3030	HADHA
51380	CSAD
8569	MKNK1
727851	RGPD8
80115	BAIAP2L2
9121	SLC16A5
55591	VEZT
22796	COG2
79161	TMEM243
91056	AP5B1
392862	GRID2IP
4361	MRE11
25974	MMACHC
9545	RAB3D
57154	SMURF1
48	ACO1
146542	ZNF688
10425	ARIH2
60493	FASTKD5
10673	TNFSF13B
282809	POC1B
114803	MYSM1
220213	OTUD1
27229	TUBGCP4
7620	ZNF69
81929	SEH1L
100499489	LOC100499489
9657	IQCB1
6396	SEC13
449520	GGNBP1
440423	SUZ12P1
348235	SKA2
4704	NDUFA9
3684	ITGAM
2117	ETV3
29068	ZBTB44
442898	MIR324
163732	CITED4
51477	ISYNA1
9784	SNX17
117247	SLC16A10
10858	CYP46A1
715	C1R
23585	TMEM50A
25904	CNOT10
1742	DLG4
5256	PHKA2
5424	POLD1
51184	GPN3
55900	ZNF302
326342	ADGRE4P
9541	CIR1
340385	ZNF517
5001	ORC5
5428	POLG
8483	CILP
29957	SLC25A24
64710	NUCKS1
25798	BRI3
84330	ZNF414
60487	TRMT11
729438	CASTOR2
1831	TSC22D3
154796	AMOT
4306	NR3C2
171017	ZNF384
54552	GNL3L
10523	CHERP
3683	ITGAL
124751	KRBA2
9810	RNF40
144110	TMEM86A
64599	GIGYF1
64708	COPS7B
784	CACNB3
27301	APEX2
5892	RAD51D
80224	NUBPL
26824	RNU11
27158	NDOR1
23729	SHPK
208	AKT2
4580	MTX1
100507424	NA
23539	SLC16A8
1122	CHML
51042	ZNF593
4353	MPO
26782	SNORA66
55013	MCUB
23350	U2SURP
7039	TGFA
1058	CENPA
2749	GLUD1P3
497258	BDNF-AS
7018	TF
4259	MGST3
3680	ITGA9
10743	RAI1
10966	RAB40B
1984	EIF5A
7297	TYK2
81847	RNF146
83860	TAF3
89941	RHOT2
124222	PAQR4
5702	PSMC3
25962	VIRMA
2010	EMD
10336	PCGF3
55179	FAIM
90480	GADD45GIP1
57692	MAGEE1
55119	PRPF38B
10404	CPQ
90410	IFT20
28626	TRBJ2-3
57571	CARNS1
100132832	PMS2P9
22955	SCMH1
9212	AURKB
4512	COX1
5336	PLCG2
10726	NUDC
4711	NDUFB5
6749	SSRP1
10469	TIMM44
104326052	NRIR
64919	BCL11B
2589	GALNT1
26993	AKAP8L
4430	MYO1B
10612	TRIM3
80235	PIGZ
6201	RPS7
390595	UBAP1L
29799	YPEL1
119	ADD2
6901	TAFAZZIN
84674	CARD6
29901	SAC3D1
4720	NDUFS2
10869	USP19
23353	SUN1
727	C5
51167	CYB5R4
4582	MUC1
653361	NCF1
6687	SPG7
79022	TMEM106C
146206	CARMIL2
8940	TOP3B
139341	FUNDC1
25988	HINFP
2615	LRRC32
200316	APOBEC3F
23331	TTC28
196394	AMN1
54961	SSH3
139716	GAB3
120935	CCDC38
29107	NXT1
23559	WBP1
10068	IL18BP
85865	GTPBP10
613	BCR
63894	VIPAS39
231	AKR1B1
27429	HTRA2
84315	MON1A
692196	SNORD76
79717	PPCS
192683	SCAMP5
28996	HIPK2
84078	KBTBD7
115509	ZNF689
606500	SNORD68
51255	RNF181
2150	F2RL1
2356	FPGS
26773	SNORD4A
51608	GET4
80274	SCUBE1
1051	CEBPB
6908	TBP
401541	CENPP
9528	TMEM59
55893	ZNF395
127829	ARL8A
221294	NT5DC1
930	CD19
55758	RCOR3
80778	ZNF34
1944	EFNA3
55634	KRBOX4
11022	TDRKH
6764	DENND2B
85313	PPIL4
339263	LINC02693
778	CACNA1F
146909	KIF18B
284029	LINC00324
29927	SEC61A1
9990	SLC12A6
23762	OSBP2
84223	IQCG
30845	EHD3
8697	CDC23
8476	CDC42BPA
100287559	ADPGK-AS1
56647	BCCIP
283554	GPR137C
7009	TMBIM6
84275	SLC25A33
143384	CACUL1
7644	ZNF91
55808	ST6GALNAC1
4851	NOTCH1
285343	TCAIM
51161	C3orf18
10207	PATJ
9338	TCEAL1
1663	DDX11
414328	IDNK
10302	SNAPC5
9950	GOLGA5
7057	THBS1
55662	HIF1AN
9094	UNC119
79862	ZNF669
5930	RBBP6
11244	ZHX1
6171	RPL41
114971	PTPMT1
7107	GPR137B
5142	PDE4B
51554	ACKR4
10989	IMMT
54507	ADAMTSL4
55277	FGGY
80762	NDFIP1
29099	COMMD9
1756	DMD
147948	ZNF582
7762	ZNF215
123283	TARS3
81491	GPR63
10785	WDR4
100303755	PET117
64857	PLEKHG2
9887	SMG7
26958	COPG2
284837	AATBC
3155	HMGCL
54778	RNF111
55256	ADI1
81857	MED25
26751	SH3YL1
6301	SARS1
27238	GPKOW
81932	HDHD3
79147	FKRP
10196	PRMT3
1845	DUSP3
1744	DLSTP1
84866	TMEM25
6142	RPL18A
100286979	ANAPC1P1
254225	RNF169
9303	SNORD25
962	CD48
84140	FAM161A
100506753	MAILR
79413	ZBED2
10294	DNAJA2
5873	RAB27A
221710	SMIM13
2585	GALK2
6176	RPLP1
3656	IRAK2
3659	IRF1
345275	HSD17B13
5255	PHKA1
724102	SNHG4
54482	TRMT13
64756	ATPAF1
6786	STIM1
6691	SPINK2
8209	GATD3
6839	SUV39H1
80758	PRR7
1982	EIF4G2
79886	CAAP1
55635	DEPDC1
339666	LOC339666
9031	BAZ1B
79686	NA
8992	ATP6V0E1
326624	RAB37
4141	MARS1
100506374	EDDM13
118472	ZNF511
57471	ERMN
10730	YME1L1
27097	TAF5L
100128653	LOC100128653
55319	TMA16
55166	CENPQ
64744	SMAP2
5902	RANBP1
84671	ZNF347
1027	CDKN1B
1101	CHAD
7514	XPO1
1861	TOR1A
1396	CRIP1
7182	NR2C2
168850	ZNF800
23541	SEC14L2
9265	CYTH3
101929574	TSPAN14-AS1
89958	SAPCD2
9310	ZNF235
4899	NRF1
58480	RHOU
6633	SNRPD2
55829	SELENOS
2135	EXTL2
4853	NOTCH2
6792	CDKL5
9972	NUP153
55272	IMP3
115704	EVI5L
64746	ACBD3
10893	MMP24
8500	PPFIA1
202020	TAPT1-AS1
80775	TMEM177
23423	TMED3
101928784	RORA-AS1
11060	WWP2
100507246	SNHG16
25936	NSL1
8927	BSN
4809	SNU13
1462	VCAN
5970	RELA
137835	TMEM71
10745	PHTF1
11321	GPN1
6416	MAP2K4
151056	PLB1
5814	PURB
3091	HIF1A
9451	EIF2AK3
57037	ANKMY2
6309	SC5D
3190	HNRNPK
