ENTREZID	SYMBOL
81832	NETO1
201456	FBXO15
29090	TIMM21
1528	CYB5A
125704	DIPK1C
55748	CNDP2
400657	ZNF407-AS1
55628	ZNF407
284273	ZADH2
10194	TSHZ1
9658	ZNF516
100131655	ZNF236-DT
7776	ZNF236
4155	MBP
374868	ATP9B
4772	NFATC1
9150	CTDP1
80148	SLC66A2
440498	HSBP1L1
10907	TXNL4A
79863	RBFA
22850	ADNP2
84552	PARD6G
54531	MIER2
91978	TPGS1
997	CDC34
3004	GZMM
682	BSG
610	HCN2
5442	POLRMT
55658	RNF126
10272	FSTL3
5064	PALM
5725	PTBP1
10025	MED16
91300	R3HDM4
1820	ARID3A
57418	WDR18
116444	GRIN3B
91304	TMEM259
1265	CNN2
10347	ABCA7
23526	ARHGAP45
5434	POLR2E
2879	GPX4
22904	SBNO2
6794	STK11
513	ATP5F1D
90007	MIDN
148046	CIRBP-AS1
1153	CIRBP
55009	FAM174C
84939	PWWP3A
374291	NDUFS7
2593	GAMT
26528	DAZAP1
6209	RPS15
10297	APC2
148223	C19orf25
54760	PCSK4
92840	REEP6
399664	MEX3D
53615	MBD3
10975	UQCR11
6929	TCF3
148229	ATP8B3
57455	REXO1
100288123	LOC100288123
83855	KLF16
81926	ABHD17A
113179	ADAT3
113178	SCAMP4
1455	CSNK1G2
55643	BTBD2
2872	MKNK2
126308	MOB3A
113177	IZUMO4
8943	AP3D1
84444	DOT1L
55111	PLEKHJ1
8175	SF3A2
268	AMH
4946	OAZ1
374872	PEAK3
645191	LINGO3
51690	LSM7
56928	SPPL2B
360200	TMPRSS9
26517	TIMM13
84823	LMNB2
4616	GADD45B
2788	GNG7
148252	DIRAS1
29985	SLC39A3
6449	SGTA
7064	THOP1
115196	ZNF554
148254	ZNF555
126295	ZNF57
58492	ZNF77
7089	TLE2
166	TLE5
2767	GNA11
2769	GNA15
100996351	GNA15-DT
8698	S1PR4
56926	NCLN
60680	CELF5
4782	NFIC
284422	SMIM24
83475	DOHH
51343	FZR1
126321	MFSD12
100128569	C19orf71
10362	HMG20B
126326	GIPC3
404665	CACTIN-AS1
58509	CACTIN
23396	PIP5K1C
9546	APBA3
116541	MRPL54
4145	MATK
1613	DAPK3
1938	EEF2
51588	PIAS4
51341	ZBTB7A
5605	MAP2K2
84699	CREB3L3
51548	SIRT6
170961	ANKRD24
55702	YJU2
126259	TMIGD2
79187	FSD1
55620	STAP2
84954	MPND
6455	SH3GL1
10036	CHAF1A
80700	UBXN6
84717	HDGFL2
729359	PLIN4
126282	TNFAIP8L1
56005	MYDGF
91039	DPP9
100131094	DPP9-AS1
55527	FEM1A
148022	TICAM1
10226	PLIN3
645432	ARRDC5
29128	UHRF1
23030	KDM4B
5802	PTPRS
9667	SAFB2
6294	SAFB
125988	MICOS13
374875	HSD11B1L
25873	RPL36
9361	LONP1
163154	PRR22
56931	DUS3L
126328	NDUFA11
400673	VMAC
828	CAPS
8498	RANBP3
100128568	RANBP3-DT
5990	RFX2
4298	MLLT1
125981	ACER1
8192	CLPP
84266	ALKBH7
2962	GTF2F1
8570	KHSRP
79085	SLC25A23
79958	DENND1C
10382	TUBB4A
8744	TNFSF9
8740	TNFSF14
56927	GPR108
9322	TRIP10
10045	SH2D3A
7409	VAV1
2015	ADGRE1
326342	ADGRE4P
79230	ZNF557
3643	INSR
23370	ARHGEF18
140467	ZNF358
57192	MCOLN1
10908	PNPLA6
57662	CAMSAP3
56949	XAB2
100131801	PET100
126006	PCP2
6813	STXBP2
56729	RETN
199675	MCEMP1
126003	TRAPPC5
115704	EVI5L
80164	PRR36
5609	MAP2K7
6618	SNAPC2
10469	TIMM44
1994	ELAVL1
79603	CERS4
51293	CD320
4701	NDUFA7
6234	RPS28
256949	KANK3
100507567	RAB11B-AS1
9230	RAB11B
51257	MARCHF2
4670	HNRNPM
84106	PRAM1
84330	ZNF414
4542	MYO1F
81794	ADAMTS10
148156	ZNF558
57693	ZNF317
374879	ZNF699
84527	ZNF559
10781	ZNF266
79088	ZNF426
7675	ZNF121
93134	ZNF561
284385	ZNF561-AS1
54811	ZNF562
162993	ZNF846
100505555	LOC100505555
54850	FBXL12
59286	UBL5
5300	PIN1
93145	OLFM2
50509	COL5A3
55337	SHFL
83854	ANGPTL6
56342	PPAN
5032	P2RY11
8666	EIF3G
1786	DNMT1
9294	S1PR2
51073	MRPL4
3383	ICAM1
100125288	ZGLP1
112812	FDX2
125950	RAVER1
3385	ICAM3
7297	TYK2
11140	CDC37
5141	PDE4A
9817	KEAP1
84971	ATG4D
65095	KRI1
1032	CDKN2D
57153	SLC44A2
147727	ILF3-DT
3609	ILF3
81890	QTRT1
1785	DNM2
11018	TMED1
255809	C19orf38
10498	CARM1
78992	YIPF2
90580	TIMM29
6597	SMARCA4
3949	LDLR
147841	SPC24
25959	KANK2
9545	RAB3D
374882	TMEM205
126075	CCDC159
64748	PLPPR2
126074	SWSAP1
2057	EPOR
5589	PRKCSH
115950	ZNF653
51295	ECSIT
84337	ELOF1
54	ACP5
199692	ZNF627
664709	HNRNPA1P10
401898	ZNF833P
55552	ZNF823
126068	ZNF441
126069	ZNF491
126070	ZNF440
90594	ZNF439
7620	ZNF69
90592	ZNF700
284390	ZNF763
163059	ZNF433
729747	ZNF878
284391	ZNF844
388507	ZNF788P
7695	ZNF136
51710	ZNF44
147837	ZNF563
79973	ZNF442
90576	ZNF799
10224	ZNF443
163051	ZNF709
163050	ZNF564
57474	ZNF490
163049	ZNF791
4125	MAN2B1
84292	WDR83
51398	WDR83OS
1725	DHPS
84261	FBXW9
30000	TNPO2
79002	TRIR
439	GET3
29911	HOOK2
3726	JUNB
7001	PRDX2
10535	RNASEH2A
22983	MAST1
1777	DNASE2
2639	GCDH
256126	SYCE2
2193	FARSA
811	CALR
5886	RAD23A
90480	GADD45GIP1
4784	NFIX
4066	LYL1
55621	TRMT1
112939	NACC1
8677	STX10
9592	IER2
773	CACNA1A
81576	YJU2B
84245	MRI1
28974	C19orf53
65249	ZSWIM4
284454	MIR23AHG
342977	NANOS3
79173	BRME1
54862	CC2D1A
79883	PODNL1
90379	DCAF15
5989	RFX1
9466	IL27RA
113230	MISP3
90378	SAMD1
5566	PRKACA
55723	ASF1B
100507373	ADGRL1-AS1
22859	ADGRL1
976	ADGRE5
10212	DDX39A
5585	PKN1
10755	GIPC1
3337	DNAJB1
9524	TECR
4713	NDUFB7
84449	ZNF333
30817	ADGRE2
10994	ILVBL
4854	NOTCH3
23476	BRD4
10270	AKAP8
26993	AKAP8L
58525	WIZ
64926	RASAL3
114770	PGLYRP2
8529	CYP4F2
7171	TPM4
4218	RAB8A
84941	HSH2D
26017	FAM32A
8907	AP1M1
10365	KLF2
58513	EPS15L1
84167	C19orf44
10523	CHERP
79939	SLC35E1
9441	MED26
79086	SMIM7
23309	SIN3B
93323	HAUS8
4650	MYO9B
55850	USE1
79629	OCEL1
2063	NR2F6
29086	BABAM1
126549	ANKLE1
79575	ABHD8
64981	MRPL34
79016	DDA1
57719	ANO8
84705	GTPBP3
684	BST2
105221694	BISPR
93343	MVB12A
376497	SLC27A1
25796	PGLS
199786	NIBAN3
79709	COLGALT1
55201	MAP1S
23149	FCHO1
3640	INSL3
3718	JAK3
6142	RPL18A
26780	SNORA68
115098	CCDC124
27106	ARRDC2
3594	IL12RB1
23031	MAST3
5296	PIK3R2
10437	IFI30
84769	MPV17L2
5864	RAB3A
80726	IQCN
3727	JUND
25804	LSM4
54858	PGPEP1
170463	SSBP4
51477	ISYNA1
8178	ELL
23770	FKBP8
79036	KXD1
7311	UBA52
55049	REX1BD
55295	KLHL26
23373	CRTC1
5976	UPF1
11316	COPE
54555	DDX49
10147	SUGP2
93436	ARMC6
284439	SLC25A42
54929	TMEM161A
729991	BORCS8
8625	RFXANK
126382	NR2C2AP
57794	SUGP1
23383	MAU2
54815	GATAD2A
83983	TSSK6
51079	NDUFA13
374887	YJEFN3
80714	PBX4
9170	LPAR2
51291	GMIP
57130	ATP13A1
94039	ZNF101
7561	ZNF14
284440	LINC00663
440515	ZNF506
56242	ZNF253
81931	ZNF93
91120	ZNF682
7643	ZNF90
90649	ZNF486
102724436	NA
664701	ZNF826P
100129842	ZNF737
199777	ZNF626
80264	ZNF430
148206	ZNF714
170959	ZNF431
7562	ZNF708
148203	ZNF738
284443	ZNF493
353088	ZNF429
7594	ZNF43
113835	ZNF257
57615	ZNF492
100129543	ZNF730
440519	ZNF724
100132815	IPO5P1
7644	ZNF91
171392	ZNF675
148213	ZNF681
388524	RPSAP58
101929206	NA
730087	ZNF726
9534	ZNF254
148189	LINC00662
101927151	LOC101927151
100420587	LOC100420587
7386	UQCRFS1
10775	POP4
79156	PLEKHF1
83636	C19orf12
898	CCNE1
8725	URI1
22847	ZNF507
147991	DPY19L3
9141	PDCD5
84079	ANKRD27
390916	NUDT19
91646	TDRD12
84902	CEP89
91442	FAAP24
55094	GPATCH1
126248	WDR88
1054	CEBPG
5184	PEPD
79047	KCTD15
9710	GARRE1
2821	GPI
84306	PDCD2L
10054	UBA2
284402	SCGB2B2
55900	ZNF302
339318	ZNF181
148103	ZNF599
400685	LINC01801
90075	ZNF30
126375	ZNF792
57655	GRAMD1A
53827	FXYD5
51599	LSR
7392	USF2
26330	GAPDHS
100506469	TMEM147-AS1
10430	TMEM147
23354	HAUS5
79171	RBM42
2116	ETV2
1340	COX6B1
9757	KMT2B
79713	IGFLR1
199746	U2AF1L4
55851	PSENEN
55957	LIN37
148137	PROSER3
115703	ARHGAP33
84063	KIRREL2
333	APLP1
84807	NFKBID
10870	HCST
7305	TYROBP
79414	LRFN3
644096	SDHAF1
163183	SYNE4
84964	ALKBH6
25999	CLIP3
199745	THAP8
284403	WDR62
5438	POLR2I
1155	TBCB
826	CAPNS1
147929	ZNF565
7705	ZNF146
100506930	LINC00665
57677	ZFP14
284406	ZFP82
84924	ZNF566
728752	ZNF566-AS1
339324	ZNF260
57711	ZNF529
101927599	ZNF529-AS1
84911	ZNF382
92283	ZNF461
101927621	ZNF567-DT
163081	ZNF567
342892	ZNF850
284408	ZNF790-AS1
388536	ZNF790
25850	ZNF345
374899	ZNF829
374900	ZNF568
147923	ZNF420
199704	ZNF585A
92285	ZNF585B
163087	ZNF383
284459	ZNF875
84503	ZNF527
148266	ZNF569
148268	ZNF570
390927	ZNF793
100507433	ZNF571-AS1
163255	ZNF540
51276	ZNF571
22835	ZFP30
163115	ZNF781
84775	ZNF607
126231	ZNF573
23094	SIPA1L3
10653	SPINT2
90522	YIF1B
9424	KCNK6
57828	CATSPERG
5714	PSMD8
399473	SPRED3
147965	FAM98C
115727	RASGRP4
6261	RYR1
11184	MAP4K1
27335	EIF3K
81	ACTN4
147968	CAPN12
3960	LGALS4
1891	ECH1
3191	HNRNPL
126432	RINL
22933	SIRT2
4793	NFKBIB
643669	CCER2
54938	SARS2
6183	MRPS12
10298	PAK4
57622	LRFN1
9535	GMFG
55095	SAMD4B
54623	PAF1
55588	MED29
7538	ZFP36
64857	PLEKHG2
6217	RPS16
6829	SUPT5H
92609	TIMM50
126272	EID2B
163126	EID2
1178	CLC
9149	DYRK1B
2091	FBL
8857	FCGBP
5704	PSMC4
339327	ZNF546
163131	ZNF780B
284323	ZNF780A
4294	MAP3K10
208	AKT2
126526	C19orf47
23646	PLD3
57716	PRX
29950	SERTAD1
29946	SERTAD3
645	BLVRB
92799	SHKBP1
8425	LTBP4
9253	NUMBL
79934	COQ8B
80271	ITPKC
284325	C19orf54
6626	SNRPA
11100	HNRNPUL1
90324	CCDC97
7040	TGFB1
80776	B9D2
641649	TMEM91
56915	EXOSC5
593	BCKDHA
374907	B3GNT8
55101	DMAC2
6223	RPS19
973	CD79A
9138	ARHGEF1
390937	ERFL
10567	RABAC1
478	ATP1A3
2901	GRIK5
64763	ZNF574
5452	POU2F2
162989	DEDD2
116115	ZNF526
2931	GSK3A
2077	ERF
23152	CIC
5050	PAFAH1B3
1954	MEGF8
3991	LIPE
634	CEACAM1
27076	LYPD3
653583	PHLDB3
23474	ETHE1
284346	ZNF575
7515	XRCC1
390940	PINLYP
126298	IRGQ
79177	ZNF576
126299	ZNF428
100170229	SRRM5
199731	CADM4
5329	PLAUR
56006	SMG9
3783	KCNN4
284349	ZNF283
342908	ZNF404
100505715	LOC100505715
7596	ZNF45
7638	ZNF221
7711	ZNF155
7773	ZNF230
7673	ZNF222
7766	ZNF223
342909	ZNF284
7767	ZNF224
7768	ZNF225
10780	ZNF234
7769	ZNF226
7770	ZNF227
353355	ZNF233
9310	ZNF235
26974	ZNF285
7772	ZNF229
7733	ZNF180
5817	PVR
56971	CEACAM19
602	BCL3
5819	NECTIN2
10452	TOMM40
348	APOE
1209	CLPTM1
5971	RELB
11129	CLASRP
79760	GEMIN7
284352	PPP1R37
284353	NKPD1
79090	TRAPPC6A
388552	BLOC1S3
57787	MARK4
147700	KLC3
2068	ERCC2
10848	PPP1R13L
2067	ERCC1
2354	FOSB
6253	RTN2
147699	PPM1N
7408	VASP
80207	OPA3
24139	EML2
2696	GIPR
6633	SNRPD2
54814	QPCTL
23403	FBXO46
147912	SIX5
1760	DMPK
1762	DMWD
8189	SYMPK
26145	IRF2BP1
339344	MYPOP
729440	CCDC61
5536	PPP5C
808	CALM3
5739	PTGIR
94235	GNG8
147906	DACT3
25865	PRKD2
29888	STRN4
79147	FKRP
6510	SLC1A5
1175	AP2S1
2909	ARHGAP35
54958	TMEM160
23211	ZC3H4
10055	SAE1
27113	BBC3
26093	CCDC9
255783	INAFM1
728	C5AR1
9704	DHX34
6543	SLC8A2
11133	KPTN
100505681	NAPA-AS1
8775	NAPA
29998	BICRA
30846	EHD2
29997	NOP53
692091	SNORD23
6415	SELENOW
3978	LIG1
374920	ZSWIM9
22900	CARD8
100505812	CARD8-AS1
93233	ODAD1
2014	EMP3
55260	TMEM143
10945	KDELR1
83743	GRWD1
3770	KCNJ14
9266	CYTH2
114783	LMTK3
6141	RPL18
56848	SPHK2
1628	DBP
770	CA11
653677	SEC1P
126147	NTN5
2524	FUT2
587	BCAT2
57664	PLEKHA4
23645	PPP1R15A
4924	NUCB1
581	BAX
2512	FTL
2997	GYS1
10856	RUVBL2
6625	SNRNP70
64130	LIN7B
55150	C19orf73
8541	PPFIA3
28968	SLC6A16
951	CD37
8463	TEAD2
55011	PIH1D1
126133	ALDH16A1
2323	FLT3LG
23521	RPL13A
26819	SNORD32A
26817	SNORD34
26816	SNORD35A
6205	RPS11
84546	SNORD35B
2217	FCGRT
57333	RCN3
51070	NOSIP
57479	PRR12
6237	RRAS
58506	SCAF1
3661	IRF3
83596	BCL2L12
3276	PRMT1
199800	ADM5
60385	TSKS
160	AP2A1
80199	FUZ
81857	MED25
53635	PTOV1
101928378	PTOV1-AS2
11284	PNKP
84335	AKT1S1
79735	TBC1D17
23636	NUP62
22809	ATF5
51231	VRK3
25888	ZNF473
3748	KCNC3
9476	NAPSA
7376	NR1H2
5424	POLD1
284361	EMC10
126119	JOSD2
554235	ASPDH
50944	SHANK1
6320	CLEC11A
84798	C19orf48
90353	CTU1
147645	VSIG10L
2109	ETFB
125875	CLDND2
4818	NKG7
89790	SIGLEC10
7728	ZNF175
84765	ZNF577
65251	ZNF649
79898	ZNF613
101669766	ZNF350-AS1
59348	ZNF350
284370	ZNF615
80110	ZNF614
9668	ZNF432
284371	ZNF841
90317	ZNF616
162962	ZNF836
5518	PPP2R1A
90321	ZNF766
147657	ZNF480
162963	ZNF610
400713	ZNF880
102724105	ZNF528-AS1
84436	ZNF528
147660	ZNF578
388558	ZNF808
55762	ZNF701
7696	ZNF137P
55769	ZNF83
81856	ZNF611
162966	ZNF600
7576	ZNF28
90333	ZNF468
162967	ZNF320
388559	ZNF888
125893	ZNF816
79986	ZNF702P
90338	ZNF160
55786	ZNF415
84671	ZNF347
79788	ZNF665
390963	ZNF818P
342926	ZNF677
91664	ZNF845
170958	ZNF525
91661	ZNF765
388561	ZNF761
147804	TPM3P9
126017	ZNF813
55422	ZNF331
91663	MYADM
5582	PRKCG
4849	CNOT3
3903	LAIR1
114823	LENG8
54776	PPP1R12C
255043	TMEM86B
22870	PPP6R1
23640	HSPBP1
84446	BRSK1
84787	KMT5C
388564	TMEM238
6158	RPL28
27338	UBE2S
729956	SHISA7
79763	ISOC2
89887	ZNF628
57106	NAT14
284297	SSC5D
163033	ZNF579
84922	FIZ1
147807	ZNF524
100507290	ZNF865
147808	ZNF784
51157	ZNF580
51545	ZNF581
29903	CCDC106
11338	U2AF2
29924	EPN1
126208	ZNF787
55311	ZNF444
79149	ZSCAN5A
100506374	EDDM13
147947	ZNF542P
147948	ZNF582
386758	ZNF582-DT
147949	ZNF583
63934	ZNF667
100128252	ZNF667-AS1
57573	ZNF471
140612	ZFP28
388566	ZNF470
58491	ZNF71
90485	ZNF835
9422	ZNF264
6795	AURKC
390980	ZNF805
105372476	ZNF460-AS1
10794	ZNF460
125919	ZNF543
57343	ZNF304
284306	ZNF547
10597	TRAPPC2B
147694	ZNF548
7565	ZNF17
388567	ZNF749
57191	VN1R1
400720	ZNF772
79744	ZNF419
374928	ZNF773
256051	ZNF549
162972	ZNF550
55659	ZNF416
284307	ZIK1
348327	ZNF530
7693	ZNF134
10520	ZNF211
90233	ZNF551
7710	ZNF154
79891	ZNF671
284309	ZNF776
54807	ZNF586
79818	ZNF552
100293516	ZNF587B
84914	ZNF587
730051	ZNF814
147687	ZNF417
147686	ZNF418
10172	ZNF256
147685	C19orf18
80095	ZNF606
100128398	LOC100128398
7694	ZNF135
65982	ZSCAN18
79673	ZNF329
10782	ZNF274
27300	ZNF544
7554	ZNF8
342945	ZSCAN22
1	A1BG
503538	A1BG-AS1
162968	ZNF497
105372483	ZNF497-AS1
116412	ZNF837
6193	RPS5
201514	ZNF584
388569	ZNF324B
7691	ZNF132
25799	ZNF324
55663	ZNF446
10998	SLC27A5
84878	ZBTB45
10155	TRIM28
27243	CHMP2A
9040	UBE2M
100131691	MZF1-AS1
7593	MZF1
65996	CENPBD2P
642273	FAM110C
26751	SH3YL1
52	ACP1
129787	TMEM18
105373480	LOC105373480
101060391	SNTG2-AS1
7837	PXDN
23040	MYT1L
105373380	NA
7260	EIPR1
51112	TRAPPC12
55256	ADI1
246243	RNASEH1
100506054	RNASEH1-DT
6201	RPS7
400941	LINC00487
104326052	NRIR
129607	CMPK2
91543	RSAD2
386597	GRASLND
9781	RNF144A
3398	ID2
57498	KIDINS220
129642	MBOAT2
8853	ASAP2
9270	ITGB1BP1
51692	CPSF3
285148	IAH1
6868	ADAM17
10971	YWHAQ
9014	TAF1B
29841	GRHL1
8462	KLF11
6241	RRM2
348738	NA
3241	HPCAL1
4953	ODC1
101929715	ODC1-DT
79954	NOL10
245973	ATP6V1C2
10130	PDIA6
130814	SLC66A3
9475	ROCK2
1876	E2F6
9687	GREB1
23175	LPIN1
28951	TRIB2
51594	NBAS
1653	DDX1
4613	MYCN
81553	CYRIA
79677	SMC6
348654	GEN1
57665	RDH14
400946	LINC00954
130502	TTC32
57539	WDR35
9741	LAPTM4A
23369	PUM2
388	RHOB
64342	HS1BP3
60526	LDAH
114818	KLHL29
54454	ATAD2B
165324	UBXN2A
80304	WDCP
2281	FKBP1B
51639	SF3B6
375190	FAM228B
9540	TP53I3
50618	ITSN2
8648	NCOA1
391356	PTRHD1
79172	CENPO
109	ADCY3
51277	DNAJC27
22979	EFR3B
5443	POMC
1788	DNMT3A
1838	DTNB
55252	ASXL2
3797	KIF3C
10890	RAB10
150946	GAREM2
3030	HADHA
3032	HADHB
165082	ADGRF3
85465	SELENOI
9381	OTOF
54978	SLC35F6
1058	CENPA
22924	MAPRE3
54867	TMEM214
60509	AGBL5
100128731	OST4
11117	EMILIN1
3795	KHK
10113	PREB
8884	SLC5A6
51374	ATRAID
790	CAD
7349	UCN
4358	MPV17
2976	GTF3C2
8890	EIF2B4
9784	SNX17
130557	ZNF513
5496	PPM1G
29959	NRBP1
200634	KRTCAP3
26160	IFT172
84450	ZNF512
79635	CCDC121
11321	GPN1
9913	SUPT7L
22950	SLC4A1AP
9553	MRPL33
9577	BABAM2
100505716	LOC100505716
2355	FOSL2
151056	PLB1
5500	PPP1CB
245711	SPDYA
55006	TRMT61B
23160	WDR43
165186	TOGARAM2
79745	CLIP4
51646	YPEL5
81606	LBH
253558	LCLAT1
440854	CAPN14
30845	EHD3
51072	MEMO1
84661	DPY30
6683	SPAST
55676	SLC30A6
84272	YIPF4
57448	BIRC6
55622	TTC27
4052	LTBP1
25780	RASGRP3
25940	FAM98A
51232	CRIM1
9637	FEZ2
6801	STRN
54497	HEATR5B
253635	GPATCH11
5610	EIF2AK2
100505876	CEBPZOS
10153	CEBPZ
55471	NDUFAF7
23683	PRKD3
25797	QPCT
10602	CDC42EP3
151393	RMDN2
64225	ATL2
92906	HNRNPLL
130589	GALM
6432	SRSF7
79833	GEMIN6
90957	DHX57
729967	MORN2
6654	SOS1
8491	MAP4K3
728730	MAP4K3-DT
130733	TMEM178A
80745	THUMPD2
6546	SLC8A1
27436	EML4
9167	COX7A2L
170850	KCNG3
57504	MTA3
165140	OXER1
23498	HAAO
105374567	LOC105374567
100506047	LINC02580
678	ZFP36L2
100129726	LINC01126
63892	THADA
130271	PLEKHH2
51626	DYNC2LI1
10128	LRPPRC
5495	PPM1B
9581	PREPL
79823	CAMKMT
55133	SRBD1
5581	PRKCE
2034	EPAS1
90423	ATP6V1E2
23433	RHOQ
5281	PIGF
9419	CRIPT
9655	SOCS5
90411	MCFD2
57217	TTC7A
805	CALM2
4072	EPCAM
4436	MSH2
56660	KCNK12
2956	MSH6
80204	FBXO11
3344	FOXN2
129285	PPP1R21
11037	STON1
51130	ASB3
494143	CHAC2
27248	ERLEC1
10936	GPR75
23198	PSME4
98	ACYP2
6711	SPTBN1
400954	EML6
57142	RTN4
130162	CLHC1
6233	RPS27A
4528	MTIF2
344405	PRORSD1P
55704	CCDC88A
112942	CFAP36
57223	PPP4R3B
87178	PNPT1
7444	VRK2
55120	FANCL
53335	BCL11A
64895	PAPOLG
5966	REL
150962	PUS10
5194	PEX13
84542	SANBR
339803	LOC339803
339804	C2orf74
130872	AHSA2P
9736	USP34
7514	XPO1
84140	FAM161A
10575	CCT4
150684	COMMD1
10678	B3GNT2
23301	EHBP1
51057	WDPCP
4190	MDH1
7360	UGP2
51542	VPS54
57162	PELI1
100507006	LOC100507006
29094	LGALSL
101927402	AFTPH-DT
54812	AFTPH
9792	SERTAD2
6509	SLC1A4
23177	CEP68
5861	RAB1A
10097	ACTR2
200734	SPRED2
54465	ETAA1
10438	C1D
116143	DNAAF10
56902	PNO1
5534	PPP3R1
5341	PLEK
554251	FBXO48
200558	APLF
9938	ARHGAP25
84168	ANTXR1
2673	GFPT1
27247	NFU1
22848	AAK1
307	ANXA4
64395	GMCL1
11017	SNRNP27
4084	MXD1
151516	ASPRV1
400960	PCBP1-AS1
5093	PCBP1
54980	C2orf42
7072	TIA1
51449	PCYOX1
6637	SNRPG
84908	FAM136A
7039	TGFA
119	ADD2
113419	TEX261
55577	NAGK
84693	MCEE
10199	MPHOSPH10
400961	PAIP2B
27332	ZNF638
8291	DYSF
23233	EXOC6B
94097	SFXN5
10322	SMYD5
84279	PRADC1
10574	CCT7
150726	FBXO41
7840	ALMS1
100874291	ALMS1-IT1
51002	TPRKB
8446	DUSP11
10617	STAMBP
1716	DGUOK
100874048	DGUOK-AS1
200424	TET3
388962	BOLA3
100507171	BOLA3-DT
55233	MOB1A
10797	MTHFD2
57835	SLC4A5
1639	DCTN1
388963	C2orf81
84058	WDR54
6242	RTKN
83444	INO80B
23559	WBP1
7841	MOGS
116540	MRPL53
84865	CCDC142
64427	TTC31
84759	PCGF1
3196	TLX2
165545	DQX1
550	AUP1
27429	HTRA2
1796	DOK1
10505	SEMA4F
3099	HK2
56655	POLE4
9801	MRPL19
6936	GCFC2
8802	SUCLG1
1768	DNAH6
129293	TRABD2A
9168	TMSB10
56888	KCMF1
83439	TCF7L1
10618	TGOLN2
54884	RETSAT
84173	ELMOD3
822	CAPG
100630918	PARTICL
4144	MAT2A
2677	GGCX
8673	VAMP8
10791	VAMP5
51255	RNF181
129303	TMEM150A
10713	USP39
388969	C2orf68
10578	GNLY
8869	ST3GAL5
90784	NA
25885	POLR1A
55037	PTCD3
692225	SNORD94
10989	IMMT
51318	MRPL35
55818	KDM3A
51652	CHMP3
7844	RNF103
64795	RMND5A
925	CD8A
926	CD8B
100286979	ANAPC1P1
400966	RGPD1
5343	PLGLB1
285074	ANAPC1P2
112597	CYTOR
5342	PLGLB2
729857	RGPD2
51315	KRCC1
9451	EIF2AK3
101928403	EIF2AK3-DT
22934	RPIA
645784	ANKRD36BP2
3514	IGKC
28914	IGKV3-11
28912	IGKV3-20
4118	MAL
64969	MRPS5
84874	ZNF514
7549	ZNF2
150696	PROM2
30818	KCNIP3
51011	FAHD2A
150759	LINC00342
400986	ANKRD36C
729234	FAHD2CP
150763	GPAT2
431705	ASTL
1844	DUSP2
56910	STARD7
285033	STARD7-AS1
55654	TMEM127
9391	CIAO1
23020	SNRNP200
150771	ITPRIPL1
23397	NCAPH
10865	ARID5A
55683	KANSL3
81562	LMAN2L
26504	CNNM4
26505	CNNM3
200539	ANKRD23
51239	ANKRD39
54910	SEMA4C
151313	FAHD2B
375248	ANKRD36
57730	ANKRD36B
1329	COX5B
10120	ACTR1B
728537	C2orf92
7535	ZAP70
23505	TMEM131
3631	INPP4A
493753	COA5
25972	UNC50
11320	MGAT4A
101927070	LINC02611
343990	CRACDL
80705	TSGA10
150590	C2orf15
51601	LIPT1
129531	MITD1
51263	MRPL30
254773	LYG2
129530	LYG1
10190	TXNDC9
9669	EIF5B
51455	REV1
3899	AFF3
164832	LONRF2
9486	CHST10
79031	PDCL3
4862	NPAS2
6160	RPL31
11138	TBC1D8
55571	CNOT11
284996	RNF149
731220	RFX8
9448	MAP4K4
8809	IL18R1
8807	IL18RAP
84804	MFSD9
130827	TMEM182
64965	MRPS9
9392	TGFBRAP1
100506473	C2orf49-DT
79074	C2orf49
2274	FHL2
8440	NCK2
80146	UXS1
653489	RGPD3
285190	RGPD4
9648	GCC2
3987	LIMS1
5903	RANBP2
165055	CCDC138
10913	EDAR
100287216	SH3RF3-AS1
344558	SH3RF3
205251	MTLN
699	BUB1
55289	ACOXL
10018	BCL2L11
541471	MIR4435-2HG
64682	ANAPC1
84910	TMEM87B
129804	FBLN7
84524	ZC3H8
376940	ZC3H6
727851	RGPD8
150465	TTL
84172	POLR1B
84269	CHCHD5
6574	SLC20A1
284958	NT5DC4
150468	CKAP2L
3553	IL1B
27179	IL36A
23550	PSD4
7849	PAX8
654433	PAX8-AS1
100130100	NA
150472	CBWD2
375260	WASH2P
84771	DDX11L2
118433	RPL23AP7
11159	RABL2A
80255	SLC35F5
101060091	ACTR3-AS1
10096	ACTR3
8886	DDX18
54520	CCDC93
51141	INSIG2
130355	C2orf76
1622	DBI
80775	TMEM177
5775	PTPN4
57669	EPB41L5
79134	TMEM185B
5899	RALB
23332	CLASP1
254128	NIFK-AS1
84365	NIFK
7247	TSN
2995	GYPC
274	BIN1
2071	ERCC3
10746	MAP3K2
100506922	MAP3K2-DT
55677	IWS1
4648	MYO7B
55679	LIMS2
2840	GPR17
84826	SFT2D3
55339	WDR33
5433	POLR2D
83607	AMMECR1L
79595	SAP130
56886	UGGT1
9394	HS6ST1
55627	SMPD4
80097	MZT2B
84317	CCDC115
92856	IMP4
26469	PTPN18
50649	ARHGEF4
130074	FAM168B
55041	PLEKHB2
389043	LINC01120
653784	MZT2A
113457	TUBA3D
150776	SMPD4BP
90557	CCDC74A
4249	MGAT5
100129961	CCNT2-AS1
905	CCNT2
22930	RAB3GAP1
84083	ZRANB3
23518	R3HDM1
